Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 02/25  11:00:00,1.85301385117,0.0,0.50757974853,0.0,0.0155803326243,0.523160081154,0.0155803326243,0.0752586304763,0.0154362798051,0.395705006816,0.355107671408,0.473271181512
 02/25  12:00:00,1.27905104912,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.413520643025,0.355216466651,0.404544029163
 02/25  13:00:00,1.20611521782,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.39956426318,0.349232728315,0.351548316042
 02/25  14:00:00,1.14780124259,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.361343598785,0.361309000229,0.319378733298
 02/25  15:00:00,1.11352029519,0.0,0.0,0.0,0.0,0.0,0.0,0.0799622865688,0.0164010592274,0.331676763602,0.38165371057,0.288751475226
 02/25  16:00:00,1.16330664307,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.339830371887,0.402868782851,0.292163876911
 02/25  17:00:00,1.38879529728,0.0,0.0,0.0,0.0,0.0,0.0,0.14581360486,0.0299078074666,0.389541408607,0.476523162,0.331934314342
 02/25  18:00:00,1.82716243661,0.0,0.0,0.0,0.0,0.0,0.0,0.282219831037,0.0578860697281,0.48031520192,0.57889948516,0.412766848763
 02/25  19:00:00,2.18299490288,0.0,0.0,0.0,0.0,0.0,0.0,0.484477442003,0.0993710938683,0.432484217059,0.628510115725,0.493077034222
 02/25  20:00:00,2.27225207477,0.0,0.0,0.0,0.0,0.0,0.0,0.62088366818,0.12734935613,0.349483984996,0.648746030823,0.510714034643
 02/25  21:00:00,2.16104690148,0.0,0.0,0.0,0.0,0.0,0.0,0.57855069685,0.118666450444,0.310626769787,0.671049055529,0.467078928867
 02/25  22:00:00,1.95179850427,0.0,0.0,0.0,0.0,0.0,0.0,0.479773785911,0.0984063280854,0.293847511999,0.655382540614,0.409313337656
 02/25  23:00:00,1.57027708551,0.0,0.0,0.0,0.0,0.0,0.0,0.357478528011,0.0733223495332,0.234076814023,0.567149598974,0.323174794966
 02/25  24:00:00,1.18732244388,0.0,0.0,0.0,0.0,0.0,0.0,0.249294238389,0.0511326956085,0.151364647498,0.49284244837,0.227613414013
 02/26  01:00:00,0.794158564666,0.0,0.0,0.0,0.0,0.0,0.0,0.126998913992,0.0260487306957,0.0928550823819,0.407655773519,0.125525064078
 02/26  02:00:00,0.858109360937,0.0,0.212968210639,0.0,0.00659533266072,0.2195635433,0.00659533266072,0.0752586304763,0.0154362798051,0.0760998372053,0.375343586507,0.0813324836441
 02/26  03:00:00,1.07589092804,0.0,0.480535230873,0.0,0.0150095523028,0.495544783176,0.0150095523028,0.0517403101149,0.0106124467988,0.0622424290361,0.370991776808,0.0696841821093
 02/26  04:00:00,1.33223169758,0.0,0.738922817701,0.0,0.0231842563165,0.762107074017,0.0231842563165,0.0517403101149,0.0106124467988,0.0538948626218,0.36576960517,0.0730323988587
 02/26  05:00:00,1.71060491503,0.0,1.07334383195,0.0,0.0336990441655,1.10704287611,0.0336990441655,0.0517403101149,0.0106124467988,0.0657425557055,0.351952609377,0.108439116917
 02/26  06:00:00,2.0773905646,0.0,1.22018779307,0.0,0.0381425679023,1.25833036097,0.0381425679023,0.0564439728572,0.0115772153096,0.0799978719753,0.392750825301,0.263215318192
 02/26  07:00:00,3.54039453772,0.0,2.17977277147,0.0,0.0682287325528,2.24800150402,0.0682287325528,0.108184289622,0.0221896675641,0.14030009709,0.453784956325,0.552859023096
 02/26  08:00:00,2.84023784747,0.0,1.1560065052,0.0,0.0353458418928,1.19135234709,0.0353458418928,0.216368579244,0.0443793214888,0.228479448591,0.482180514608,0.632402636449
 02/26  09:00:00,2.15078545641,0.0,0.563992551026,0.0,0.017153293168,0.581145844194,0.017153293168,0.192850232283,0.039555478935,0.301038229845,0.407655773519,0.613464897634
 02/26  10:00:00,1.67834322088,0.0,0.270715837237,0.0,0.00823356285983,0.278949400096,0.00823356285983,0.0940732548464,0.019295356576,0.37497357455,0.346948028223,0.549028606587
 02/26  11:00:00,1.60615599819,0.0,0.269018406675,0.0,0.00821914198082,0.277237548656,0.00821914198082,0.0752586304763,0.0154362798051,0.395705006816,0.355107671408,0.472335861026
 02/26  12:00:00,1.27800510814,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.413520643025,0.355216466651,0.403498088178
 02/26  13:00:00,1.20508224996,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.39956426318,0.349232728315,0.350515348187
 02/26  14:00:00,1.14696421079,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.361343598785,0.361309000229,0.318541701494
 02/26  15:00:00,1.11250596718,0.0,0.0,0.0,0.0,0.0,0.0,0.0799622865688,0.0164010592274,0.331676763602,0.38165371057,0.287737147208
 02/26  16:00:00,1.16261135893,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.339830371887,0.402868782851,0.291468592765
 02/26  17:00:00,1.3878891012,0.0,0.0,0.0,0.0,0.0,0.0,0.14581360486,0.0299078074666,0.389541408607,0.476523162,0.33102811827
 02/26  18:00:00,1.82597168602,0.0,0.0,0.0,0.0,0.0,0.0,0.282219831037,0.0578860697281,0.48031520192,0.57889948516,0.411576098174
 02/26  19:00:00,2.18160672118,0.0,0.0,0.0,0.0,0.0,0.0,0.484477442003,0.0993710938683,0.432484217059,0.628510115725,0.491688852525
 02/26  20:00:00,2.27081168622,0.0,0.0,0.0,0.0,0.0,0.0,0.62088366818,0.12734935613,0.349483984996,0.648746030823,0.509273646089
 02/26  21:00:00,2.15964373245,0.0,0.0,0.0,0.0,0.0,0.0,0.57855069685,0.118666450444,0.310626769787,0.671049055529,0.465675759838
 02/26  22:00:00,1.95031200652,0.0,0.0,0.0,0.0,0.0,0.0,0.479773785911,0.0984063280854,0.293847511999,0.655382540614,0.407826839911
 02/26  23:00:00,1.56885709369,0.0,0.0,0.0,0.0,0.0,0.0,0.357478528011,0.0733223495332,0.234076814023,0.567149598974,0.321754803146
 02/26  24:00:00,1.18624268422,0.0,0.0,0.0,0.0,0.0,0.0,0.249294238389,0.0511326956085,0.151364647498,0.49284244837,0.226533654357
 02/27  01:00:00,0.778984956434,0.0,0.0,0.0,0.0,0.0,0.0,0.126998913992,0.0260487306957,0.0862813993051,0.407655773519,0.116925138922
 02/27  02:00:00,0.629954157154,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.07215281313,0.375343586507,0.0766878472355
 02/27  03:00:00,0.574434499799,0.0,0.0,0.0,0.0,0.0,0.0,0.0517403101149,0.0106124467988,0.0596311906089,0.370991776808,0.0663837754683
 02/27  04:00:00,0.704592369853,0.0,0.135000580119,0.0,0.00415249657963,0.139153076698,0.00415249657963,0.0517403101149,0.0106124467988,0.0525294584498,0.36576960517,0.069712472621
 02/27  05:00:00,1.01208458685,0.0,0.405227127553,0.0,0.0126173677468,0.4178444953,0.0126173677468,0.0517403101149,0.0106124467988,0.06307140009,0.351952609377,0.101788325174
 02/27  06:00:00,1.33911067088,0.0,0.527129803695,0.0,0.0164960212147,0.54362582491,0.0164960212147,0.0564439728572,0.0115772153096,0.0759011793751,0.392750825301,0.24373665313
 02/27  07:00:00,2.10614817255,0.0,0.842631867689,0.0,0.0264890361544,0.869120903843,0.0264890361544,0.108184289622,0.0221896675641,0.129674584873,0.453784956325,0.508118770325
 02/27  08:00:00,1.82867672804,0.0,0.24716101876,0.0,0.00764028160215,0.254801300362,0.00764028160215,0.216368579244,0.0443793214888,0.207318086672,0.482180514608,0.578553925666
 02/27  09:00:00,1.51238062843,0.0,0.0299654977742,0.0,0.000916971249154,0.0308824690233,0.000916971249154,0.192850232283,0.039555478935,0.268600928953,0.407655773519,0.557760745712
 02/27  10:00:00,1.30330392473,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.329942516084,0.346948028223,0.497969768997
 02/27  11:00:00,1.23437461965,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.344788777527,0.355107671408,0.428708260432
 02/27  12:00:00,1.18944986704,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.361031883506,0.355216466651,0.367431606599
 02/27  13:00:00,1.12619934844,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.351753757089,0.349232728315,0.319442952759
 02/27  14:00:00,1.07682448511,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.31775556627,0.361309000229,0.291990008333
 02/27  15:00:00,1.04973535209,0.0,0.0,0.0,0.0,0.0,0.0,0.0799622865688,0.0164010592274,0.292551191427,0.38165371057,0.264092104299
 02/27  16:00:00,1.1020807539,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.302771399031,0.402868782851,0.267996960598
 02/27  17:00:00,1.32266553754,0.0,0.0,0.0,0.0,0.0,0.0,0.14581360486,0.0299078074666,0.353623489359,0.476523162,0.301722473859
 02/27  18:00:00,1.75475326723,0.0,0.0,0.0,0.0,0.0,0.0,0.282219831037,0.0578860697281,0.444963271704,0.57889948516,0.375709609602
 02/27  19:00:00,2.0999955648,0.0,0.0,0.0,0.0,0.0,0.0,0.484477442003,0.0993710938683,0.398173901519,0.628510115725,0.444388011687
 02/27  20:00:00,2.18356100033,0.0,0.0,0.0,0.0,0.0,0.0,0.62088366818,0.12734935613,0.315239230802,0.648746030823,0.45626771439
 02/27  21:00:00,2.07433004958,0.0,0.0,0.0,0.0,0.0,0.0,0.57855069685,0.118666450444,0.275771399459,0.671049055529,0.415217447302
 02/27  22:00:00,1.87239638251,0.0,0.0,0.0,0.0,0.0,0.0,0.479773785911,0.0984063280854,0.258240654531,0.655382540614,0.365518073366
 02/27  23:00:00,1.50736579583,0.0,0.0,0.0,0.0,0.0,0.0,0.357478528011,0.0733223495332,0.205783602099,0.567149598974,0.288556717211
 02/27  24:00:00,1.14968201887,0.0,0.0,0.0,0.0,0.0,0.0,0.249294238389,0.0511326956085,0.135829802162,0.49284244837,0.205507834342
 02/28  01:00:00,0.778433867943,0.0,0.0,0.0,0.0,0.0,0.0,0.126998913992,0.0260487306957,0.0862813993051,0.407655773519,0.116374050432
 02/28  02:00:00,0.629280471325,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.07215281313,0.375343586507,0.0760141614068
 02/28  03:00:00,0.573806598058,0.0,0.0,0.0,0.0,0.0,0.0,0.0517403101149,0.0106124467988,0.0596311906089,0.370991776808,0.0657558737273
 02/28  04:00:00,0.564669384123,0.0,0.0,0.0,0.0,0.0,0.0,0.0517403101149,0.0106124467988,0.0525294584498,0.36576960517,0.0689425635894
 02/28  05:00:00,0.593522784529,0.0,0.0,0.0,0.0,0.0,0.0,0.0517403101149,0.0106124467988,0.06307140009,0.351952609377,0.101071018149
 02/28  06:00:00,0.794678287176,0.0,0.0,0.0,0.0,0.0,0.0,0.0564439728572,0.0115772153096,0.0759011793751,0.392750825301,0.242930094332
 02/28  07:00:00,1.2356473106,0.0,0.0,0.0,0.0,0.0,0.0,0.108184289622,0.0221896675641,0.129674584873,0.453784956325,0.506738812219
 02/28  08:00:00,1.57217881598,0.0,0.0,0.0,0.0,0.0,0.0,0.216368579244,0.0443793214888,0.207318086672,0.482180514608,0.576857313972
 02/28  09:00:00,1.47982969492,0.0,0.0,0.0,0.0,0.0,0.0,0.192850232283,0.039555478935,0.268600928953,0.407655773519,0.556092281228
 02/28  10:00:00,1.30193378675,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.329942516084,0.346948028223,0.49659963102
 02/28  11:00:00,1.23339124535,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.344788777527,0.355107671408,0.427724886132
 02/28  12:00:00,1.18863035288,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.361031883506,0.355216466651,0.366612092441
 02/28  13:00:00,1.12536599295,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.351753757089,0.349232728315,0.318609597263
 02/28  14:00:00,1.07581399424,0.0,0.0,0.0,0.0,0.0,0.0,0.0752586304763,0.0154362798051,0.31775556627,0.361309000229,0.290979517455
 02/28  15:00:00,1.04874668153,0.0,0.0,0.0,0.0,0.0,0.0,0.0799622865688,0.0164010592274,0.292551191427,0.38165371057,0.263103433735
 02/28  16:00:00,1.10100816335,0.0,0.0,0.0,0.0,0.0,0.0,0.0940732548464,0.019295356576,0.302771399031,0.402868782851,0.266924370048
 02/28  17:00:00,1.3217294809,0.0,0.0,0.0,0.0,0.0,0.0,0.14581360486,0.0299078074666,0.353623489359,0.476523162,0.300786417215
 02/28  18:00:00,1.75355110881,0.0,0.0,0.0,0.0,0.0,0.0,0.282219831037,0.0578860697281,0.444963271704,0.57889948516,0.37450745118
 02/28  19:00:00,2.098774254,0.0,0.0,0.0,0.0,0.0,0.0,0.484477442003,0.0993710938683,0.398173901519,0.628510115725,0.443166700881
 02/28  20:00:00,2.18235163539,0.0,0.0,0.0,0.0,0.0,0.0,0.62088366818,0.12734935613,0.315239230802,0.648746030823,0.455058349456
 02/28  21:00:00,2.07334293319,0.0,0.0,0.0,0.0,0.0,0.0,0.57855069685,0.118666450444,0.275771399459,0.671049055529,0.414230330907
 02/28  22:00:00,1.8715822516,0.0,0.0,0.0,0.0,0.0,0.0,0.479773785911,0.0984063280854,0.258240654531,0.655382540614,0.364703942457
 02/28  23:00:00,1.50661595316,0.0,0.0,0.0,0.0,0.0,0.0,0.357478528011,0.0733223495332,0.205783602099,0.567149598974,0.287806874545
 02/28  24:00:00,1.14924198226,0.0,0.0,0.0,0.0,0.0,0.0,0.249294238389,0.0511326956085,0.135829802162,0.49284244837,0.20506779773
 03/01  01:00:00,0.738390924232,0.0,0.0,0.0,0.0,0.0,0.0,0.127084696167,0.0260663254572,0.0982793958339,0.355689318325,0.11619618845
 03/01  02:00:00,0.59334317433,0.0,0.0,0.0,0.0,0.0,0.0,0.0754565279588,0.01547688415,0.0838690425574,0.327496169795,0.0759695498694
 03/01  03:00:00,0.538106670738,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0715840655737,0.323699112753,0.0655308868175
 03/01  04:00:00,0.529337759891,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.064112104549,0.319142644304,0.0687904054451
 03/01  05:00:00,0.559037350928,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.0739521572983,0.307086988199,0.100705599838
 03/01  06:00:00,0.753190726232,0.0,0.0,0.0,0.0,0.0,0.0,0.0555995570667,0.0114040160236,0.0862682554934,0.342684397959,0.242159499689
 03/01  07:00:00,1.1601997255,0.0,0.0,0.0,0.0,0.0,0.0,0.0873707410831,0.0179205919321,0.138447814423,0.39593812296,0.505447455106
 03/01  08:00:00,1.44199637139,0.0,0.0,0.0,0.0,0.0,0.0,0.154884504624,0.0317683375608,0.214170541178,0.420713920153,0.575384067878
 03/01  09:00:00,1.34894889476,0.0,0.0,0.0,0.0,0.0,0.0,0.123113313958,0.0252517561965,0.275218193109,0.355689318325,0.554601313176
 03/01  10:00:00,1.22584831002,0.0,0.0,0.0,0.0,0.0,0.0,0.0635423480835,0.0130331613647,0.336436577975,0.302720372601,0.495040849993
 03/01  11:00:00,1.16472706656,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.351641232033,0.309839854553,0.425953374377
 03/01  12:00:00,1.11925663853,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.366855520645,0.309934780979,0.365173731316
 03/01  13:00:00,1.05701843821,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.357197296466,0.304713827548,0.317814708604
 03/01  14:00:00,1.00767687214,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.324743059292,0.315250660837,0.290390546421
 03/01  15:00:00,0.972299906847,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.299663707888,0.333001902504,0.262341690862
 03/01  16:00:00,1.01285244571,0.0,0.0,0.0,0.0,0.0,0.0,0.0595709525751,0.0122185893761,0.308214938409,0.351512555579,0.266260409766
 03/01  17:00:00,1.19581840954,0.0,0.0,0.0,0.0,0.0,0.0,0.0913421232919,0.0187351748322,0.354668497169,0.415777746,0.300219868249
 03/01  18:00:00,1.55345615304,0.0,0.0,0.0,0.0,0.0,0.0,0.182684246584,0.037470336025,0.438965378865,0.505103512892,0.374157678672
 03/01  19:00:00,1.85969684727,0.0,0.0,0.0,0.0,0.0,0.0,0.353454346541,0.072496964268,0.397476839177,0.54838996316,0.442803734126
 03/01  20:00:00,1.99456882086,0.0,0.0,0.0,0.0,0.0,0.0,0.52819576221,0.108338161772,0.322310374418,0.566046278401,0.454603244058
 03/01  21:00:00,1.98473798074,0.0,0.0,0.0,0.0,0.0,0.0,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.413784297957
 03/01  22:00:00,1.7952627411,0.0,0.0,0.0,0.0,0.0,0.0,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.36432432017
 03/01  23:00:00,1.44635003404,0.0,0.0,0.0,0.0,0.0,0.0,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.287742982959
 03/01  24:00:00,1.09990450909,0.0,0.0,0.0,0.0,0.0,0.0,0.250198010125,0.0513180680144,0.147779360955,0.430016709904,0.205517360091
 03/02  01:00:00,0.739077130729,0.0,0.0,0.0,0.0,0.0,0.0,0.127084696167,0.0260663254572,0.0982793958339,0.355689318325,0.116882394946
 03/02  02:00:00,0.650148506295,0.0,0.0543068807516,0.0,0.00166339220004,0.0559702729517,0.00166339220004,0.0754565279588,0.01547688415,0.0838690425574,0.327496169795,0.076804608882
 03/02  03:00:00,0.8613797119,0.0,0.312633037294,0.0,0.00968796021176,0.322320997505,0.00968796021176,0.0516281615583,0.010589444035,0.0715840655737,0.323699112753,0.0664829304744
 03/02  04:00:00,1.09534912633,0.0,0.548111691329,0.0,0.0171199684928,0.565231659821,0.0171199684928,0.0516281615583,0.010589444035,0.064112104549,0.319142644304,0.0695701120597
 03/02  05:00:00,1.37023964233,0.0,0.785926844455,0.0,0.0246166253004,0.810543469755,0.0246166253004,0.0516281615583,0.010589444035,0.0739521572983,0.307086988199,0.101364421486
 03/02  06:00:00,1.61444859426,0.0,0.834907359971,0.0,0.0261141649071,0.861021524878,0.0261141649071,0.0555995570667,0.0114040160236,0.0862682554934,0.342684397959,0.242395842836
 03/02  07:00:00,1.98863794165,0.0,0.803747486315,0.0,0.0250820836359,0.828829569951,0.0250820836359,0.0873707410831,0.0179205919321,0.138447814423,0.39593812296,0.505056101299
 03/02  08:00:00,3.02183489586,0.0,1.53258624234,0.0,0.0476595388547,1.5802457812,0.0476595388547,0.154884504624,0.0317683375608,0.214170541178,0.420713920153,0.574976811143
 03/02  09:00:00,2.42083076285,0.0,1.03991047186,0.0,0.0322933648715,1.07220383673,0.0322933648715,0.123113313958,0.0252517561965,0.275218193109,0.355689318325,0.554279344535
 03/02  10:00:00,2.28323151639,0.0,1.02560439373,0.0,0.0317773314115,1.05738172514,0.0317773314115,0.0635423480835,0.0130331613647,0.336436577975,0.302720372601,0.495042331227
 03/02  11:00:00,2.9167411863,0.0,1.69854674427,0.0,0.0531986330971,1.75174537737,0.0531986330971,0.0516281615583,0.010589444035,0.351641232033,0.309839854553,0.426222116749
 03/02  12:00:00,2.20424902353,0.0,1.05183599767,0.0,0.0327043589995,1.08454035667,0.0327043589995,0.0516281615583,0.010589444035,0.366855520645,0.309934780979,0.365625759642
 03/02  13:00:00,1.95479849145,0.0,0.870122105404,0.0,0.0270948618578,0.897216967262,0.0270948618578,0.0516281615583,0.010589444035,0.357197296466,0.304713827548,0.318377794578
 03/02  14:00:00,1.74973386586,0.0,0.718868468038,0.0,0.0224624197072,0.741330887745,0.0224624197072,0.0516281615583,0.010589444035,0.324743059292,0.315250660837,0.291116652391
 03/02  15:00:00,1.59295193801,0.0,0.600747674953,0.0,0.0188324661896,0.619580141142,0.0188324661896,0.0516281615583,0.010589444035,0.299663707888,0.333001902504,0.263413580883
 03/02  16:00:00,1.59258984979,0.0,0.560993718414,0.0,0.0176012952591,0.578595013673,0.0176012952591,0.0595709525751,0.0122185893761,0.308214938409,0.351512555579,0.267402800175
 03/02  17:00:00,1.68378730008,0.0,0.472011431497,0.0,0.0148681199751,0.486879551473,0.0148681199751,0.0913421232919,0.0187351748322,0.354668497169,0.415777746,0.301309207315
 03/02  18:00:00,2.57911056624,0.0,0.993422827965,0.0,0.0314826945889,1.02490552255,0.0314826945889,0.182684246584,0.037470336025,0.438965378865,0.505103512892,0.374906569321
 03/02  19:00:00,2.24747896499,0.0,0.375017398564,0.0,0.0117521594681,0.386769558032,0.0117521594681,0.353454346541,0.072496964268,0.397476839177,0.54838996316,0.44381629381
 03/02  20:00:00,2.2135555708,0.0,0.211188832829,0.0,0.00658320360046,0.217772036429,0.00658320360046,0.52819576221,0.108338161772,0.322310374418,0.566046278401,0.455817957574
 03/02  21:00:00,2.18766309973,0.0,0.195601107387,0.0,0.00609430107463,0.201695408461,0.00609430107463,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.415014008483
 03/02  22:00:00,2.07676137593,0.0,0.271746293437,0.0,0.00848076788233,0.280227061319,0.00848076788233,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.365595893679
 03/02  23:00:00,1.96749867643,0.0,0.50416664533,0.0,0.0158195095418,0.519986154872,0.0158195095418,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.288905470476
 03/02  24:00:00,1.86233514432,0.0,0.738417410592,0.0,0.023204040028,0.761621450619,0.023204040028,0.250198010125,0.0513180680144,0.147779360955,0.430016709904,0.206326544703
 03/03  01:00:00,1.82791559812,0.0,1.05498026528,0.0,0.0331323142478,1.08811257953,0.0331323142478,0.127084696167,0.0260663254572,0.0982793958339,0.355689318325,0.117608282802
 03/03  02:00:00,1.9345777906,0.0,1.29947559454,0.0,0.0406937282758,1.34016932282,0.0406937282758,0.0754565279588,0.01547688415,0.0838690425574,0.327496169795,0.077034843324
 03/03  03:00:00,2.01507330816,0.0,1.43141862812,0.0,0.0446604444818,1.47607907261,0.0446604444818,0.0516281615583,0.010589444035,0.0715840655737,0.323699112753,0.0664184516338
 03/03  04:00:00,2.15171557519,0.0,1.57277612711,0.0,0.0488942103051,1.62167033741,0.0488942103051,0.0516281615583,0.010589444035,0.064112104549,0.319142644304,0.0694978833292
 03/03  05:00:00,2.25235288278,0.0,1.64182457178,0.0,0.0509798307191,1.6928044025,0.0509798307191,0.0516281615583,0.010589444035,0.0739521572983,0.307086988199,0.101216729198
 03/03  06:00:00,2.4537679949,0.0,1.6497140227,0.0,0.051093975174,1.70080799788,0.051093975174,0.0555995570667,0.0114040160236,0.0862682554934,0.342684397959,0.241928770479
 03/03  07:00:00,2.76288046231,0.0,1.55602980801,0.0,0.0481091343844,1.6041389424,0.0481091343844,0.0873707410831,0.0179205919321,0.138447814423,0.39593812296,0.503989249519
 03/03  08:00:00,2.86966718674,0.0,1.38659885813,0.0,0.0427252688645,1.42932412699,0.0427252688645,0.154884504624,0.0317683375608,0.214170541178,0.420713920153,0.573730756233
 03/03  09:00:00,2.65077156292,0.0,1.26431632982,0.0,0.0390410201963,1.30335735001,0.0390410201963,0.123113313958,0.0252517561965,0.275218193109,0.355689318325,0.55306663132
 03/03  10:00:00,2.22390341317,0.0,0.969196191105,0.0,0.0299465541992,0.999142745304,0.0299465541992,0.0635423480835,0.0130331613647,0.336436577975,0.302720372601,0.49395320784
 03/03  11:00:00,2.35935631747,0.0,1.15908923552,0.0,0.0362064179905,1.19529565351,0.0362064179905,0.0516281615583,0.010589444035,0.351641232033,0.309839854553,0.425286971776
 03/03  12:00:00,1.79214529555,0.0,0.65277618069,0.0,0.020452977861,0.673229158551,0.020452977861,0.0516281615583,0.010589444035,0.366855520645,0.309934780979,0.364833229778
 03/03  13:00:00,1.37028892449,0.0,0.303845583135,0.0,0.0095430449766,0.313388628112,0.0095430449766,0.0516281615583,0.010589444035,0.357197296466,0.304713827548,0.317696566773
 03/03  14:00:00,1.07858410062,0.0,0.0686323535875,0.0,0.00215942152524,0.0707917751127,0.00215942152524,0.0516281615583,0.010589444035,0.324743059292,0.315250660837,0.290505999782
 03/03  15:00:00,0.972737133539,0.0,0.0,0.0,0.0,0.0,0.0,0.0516281615583,0.010589444035,0.299663707888,0.333001902504,0.262778917554
 03/03  16:00:00,1.01324285473,0.0,0.0,0.0,0.0,0.0,0.0,0.0595709525751,0.0122185893761,0.308214938409,0.351512555579,0.26665081879
 03/03  17:00:00,1.19591925284,0.0,0.0,0.0,0.0,0.0,0.0,0.0913421232919,0.0187351748322,0.354668497169,0.415777746,0.300320711551
 03/03  18:00:00,1.55325869817,0.0,0.0,0.0,0.0,0.0,0.0,0.182684246584,0.037470336025,0.438965378865,0.505103512892,0.373960223805
 03/03  19:00:00,1.859365149,0.0,0.0,0.0,0.0,0.0,0.0,0.353454346541,0.072496964268,0.397476839177,0.54838996316,0.442472035857
 03/03  20:00:00,1.99411147566,0.0,0.0,0.0,0.0,0.0,0.0,0.52819576221,0.108338161772,0.322310374418,0.566046278401,0.454145898858
 03/03  21:00:00,1.98447883968,0.0,0.0,0.0,0.0,0.0,0.0,0.567909717293,0.116483881657,0.2859788881,0.585506195737,0.413525156893
 03/03  22:00:00,1.79545568531,0.0,0.0,0.0,0.0,0.0,0.0,0.476567594001,0.0977487068252,0.269710329714,0.571836790389,0.364517264377
 03/03  23:00:00,1.62093801913,0.0,0.168685038251,0.0,0.00533235205126,0.174017390302,0.00533235205126,0.35742572875,0.0733115335287,0.217943329922,0.494851458881,0.288313577741
 03/03  24:00:00,1.52160997966,0.0,0.40835722804,0.0,0.0129251331646,0.421282361204,0.0129251331646,0.250198010125,0.0513180680144,0.147779360955,0.430016709904,0.205940469453
 03/04  01:00:00,1.5698512371,0.0,0.791083433449,0.0,0.0250238844339,0.816107317883,0.0250238844339,0.127084696167,0.0260663254572,0.104853078911,0.355689318325,0.12497550036
 03/04  02:00:00,1.71280555398,0.0,1.07674773878,0.0,0.0338755730289,1.11062331181,0.0338755730289,0.0754565279588,0.01547688415,0.0878160666328,0.327496169795,0.0808615936414
 03/04  03:00:00,1.97978524701,0.0,1.39175416847,0.0,0.0435682498732,1.43532241834,0.0435682498732,0.0516281615583,0.010589444035,0.074195304001,0.323699112753,0.069275806323
 03/04  04:00:00,2.22236859681,0.0,1.63689679886,0.0,0.050992051376,1.68788885024,0.050992051376,0.0516281615583,0.010589444035,0.0654775087209,0.319142644304,0.0725669879519
 03/04  05:00:00,2.4801579822,0.0,1.85413992416,0.0,0.0575266717634,1.91166659592,0.0575266717634,0.0516281615583,0.010589444035,0.0766233129137,0.307086988199,0.107488479581
 03/04  06:00:00,2.87533512645,0.0,2.03695561108,0.0,0.0630072547957,2.09996286588,0.0630072547957,0.0555995570667,0.0114040160236,0.0903649480936,0.342684397959,0.260244341429
