Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/28  01:00:00,2.1228328502,0.0,1.28371013176,0.0,0.0413620418988,1.32507217366,0.0413620418988,0.128562410501,0.0263694190929,0.092942924749,0.405549025336,0.129261896867
 01/28  02:00:00,2.23455996715,0.0,1.54676132712,0.0,0.0496955519511,1.59645687907,0.0496955519511,0.0749947671662,0.0153821588643,0.0761857795615,0.37340382637,0.0830615561105
 01/28  03:00:00,2.35475834254,0.0,1.7179141536,0.0,0.0549810529769,1.77289520658,0.0549810529769,0.0535676765835,0.0109872588647,0.0623264934745,0.369074506644,0.0708322003946
 01/28  04:00:00,2.51113982919,0.0,1.87937085214,0.0,0.0599828178731,1.93935367001,0.0599828178731,0.0535676765835,0.0109872588647,0.0539764305342,0.363879322973,0.0743004702241
 01/28  05:00:00,2.6837238861,0.0,2.01297350339,0.0,0.0641337985848,2.07710730197,0.0641337985848,0.0535676765835,0.0109872588647,0.0658228643082,0.350133732842,0.111030051527
 01/28  06:00:00,2.96478161641,0.0,2.07698692457,0.0,0.0660515034081,2.14303842797,0.0660515034081,0.0535676765835,0.0109872588647,0.080078180578,0.390721105274,0.271313967135
 01/28  07:00:00,4.21188663551,0.0,2.79606357498,0.0,0.089091422414,2.8851549974,0.089091422414,0.123205679416,0.0252706876143,0.14038354292,0.451439814432,0.57135691373
 01/28  08:00:00,3.91648110609,0.0,2.13784407425,0.0,0.0677610600349,2.20560513428,0.0677610600349,0.251768089917,0.0516401067072,0.228567290958,0.479688625644,0.654136858584
 01/28  09:00:00,3.89025490064,0.0,2.1746683727,0.0,0.068528378889,2.24319675159,0.068528378889,0.24105456125,0.0494426573893,0.30112795013,0.405549025336,0.634808954939
 01/28  10:00:00,3.83181816579,0.0,2.30684068011,0.0,0.0729157273607,2.37975640747,0.0729157273607,0.123205679416,0.0252706876143,0.375064554145,0.345155015158,0.568290821988
 01/28  11:00:00,3.88865520383,0.0,2.43578942508,0.0,0.0771670391801,2.51295646426,0.0771670391801,0.101778555585,0.0208757889786,0.395792849183,0.353272489644,0.488904056177
 01/28  12:00:00,3.64374219177,0.0,2.2500346547,0.0,0.0711119118617,2.32114656657,0.0711119118617,0.101778555585,0.0208757889786,0.413608485392,0.353380722637,0.417877072616
 01/28  13:00:00,3.33569204921,0.0,2.02347923295,0.0,0.0638872263186,2.08736645927,0.0638872263186,0.101778555585,0.0208757889786,0.399656479991,0.347427908014,0.363511857367
 01/28  14:00:00,3.59590682146,0.0,2.33263017012,0.0,0.0740108168798,2.406640987,0.0740108168798,0.101778555585,0.0208757889786,0.361435815596,0.359441770253,0.330658904047
 01/28  15:00:00,3.48903981232,0.0,2.26237225965,0.0,0.0719703347157,2.33434259436,0.0719703347157,0.107135353167,0.0219745204572,0.331767743197,0.379681339973,0.299063261163
 01/28  16:00:00,3.59601927003,0.0,2.30260542295,0.0,0.0731294409596,2.37573486391,0.0731294409596,0.133919208083,0.0274681505715,0.339922588697,0.400786773637,0.303112685127
 01/28  17:00:00,3.75464524204,0.0,2.19092654063,0.0,0.0694481940989,2.26037473473,0.0694481940989,0.224984235001,0.0461464902322,0.389638662656,0.47406051,0.344365609419
 01/28  18:00:00,5.27300478139,0.0,3.16930996878,0.0,0.101136844831,3.27044681361,0.101136844831,0.417827884001,0.0857006188716,0.480421867651,0.575907756555,0.427624840705
 01/28  19:00:00,4.7545072045,0.0,2.31921725792,0.0,0.0727979443824,2.3920152023,0.0727979443824,0.621385061668,0.127452196829,0.432594020017,0.625262001432,0.510723722258
 01/28  20:00:00,4.56481543643,0.0,2.16396833088,0.0,0.0677507960625,2.23171912695,0.0677507960625,0.658882445251,0.135143276261,0.349590650728,0.645393338158,0.529011599089
 01/28  21:00:00,4.49228597607,0.0,2.25982965796,0.0,0.0709532988338,2.3307829568,0.0709532988338,0.567817418333,0.1164649366,0.310730298291,0.667581101753,0.483834264293
 01/28  22:00:00,4.52131405913,0.0,2.48380524134,0.0,0.078097463597,2.56190270494,0.078097463597,0.476752324918,0.0977865969395,0.293949140492,0.65199555074,0.423852741098
 01/28  23:00:00,4.427764879,0.0,2.76054120578,0.0,0.0867873684982,2.84732857428,0.0867873684982,0.358903443084,0.0736146271644,0.234174068073,0.564218593295,0.334450573106
 01/28  24:00:00,4.38095471001,0.0,3.09471267395,0.0,0.0972316824155,3.19194435637,0.0972316824155,0.246411292335,0.050541388868,0.151455627092,0.490295458973,0.235231586374
 01/29  01:00:00,4.44763848078,0.0,3.53877420948,0.0,0.111137982399,3.64991219188,0.111137982399,0.128562410501,0.0263694190929,0.092942924749,0.405549025336,0.129227509219
 01/29  02:00:00,4.66187113088,0.0,3.90153514138,0.0,0.122251087391,4.02378622877,0.122251087391,0.0749947671662,0.0153821588643,0.0761857795615,0.37340382637,0.0830433701541
 01/29  03:00:00,4.73300207179,0.0,4.02515317738,0.0,0.125998803742,4.15115198112,0.125998803742,0.0535676765835,0.0109872588647,0.0623264934745,0.369074506644,0.0708191551073
 01/29  04:00:00,4.77371431433,0.0,4.07507365612,0.0,0.126869048346,4.20194270446,0.126869048346,0.0535676765835,0.0109872588647,0.0539764305342,0.363879322973,0.0742859209146
 01/29  05:00:00,4.7690990165,0.0,4.0369298323,0.0,0.125582144559,4.16251197686,0.125582144559,0.0535676765835,0.0109872588647,0.0658228643082,0.350133732842,0.111000507037
 01/29  06:00:00,4.91874026909,0.0,3.97340594379,0.0,0.123683541407,4.09708948519,0.123683541407,0.0535676765835,0.0109872588647,0.080078180578,0.390721105274,0.271221562597
 01/29  07:00:00,6.17243490535,0.0,4.69856944461,0.0,0.147344784556,4.84591422916,0.147344784556,0.123205679416,0.0252706876143,0.14038354292,0.451439814432,0.571145951804
 01/29  08:00:00,5.3581126135,0.0,3.5377996821,0.0,0.109684919286,3.64748460138,0.109684919286,0.251768089917,0.0516401067072,0.228567290958,0.479688625644,0.653888898887
 01/29  09:00:00,4.76020058061,0.0,3.01972438393,0.0,0.0936615108175,3.11338589475,0.0936615108175,0.24105456125,0.0494426573893,0.30112795013,0.405549025336,0.63456549175
 01/29  10:00:00,3.93781626829,0.0,2.4110132583,0.0,0.0749608501321,2.48597410843,0.0749608501321,0.123205679416,0.0252706876143,0.375064554145,0.345155015158,0.568071223528
 01/29  11:00:00,4.05438927917,0.0,2.59685751795,0.0,0.0820218420169,2.67887935996,0.0820218420169,0.101778555585,0.0208757889786,0.395792849183,0.353272489644,0.488715235814
 01/29  12:00:00,2.78496267211,0.0,1.4180144236,0.0,0.0445124243554,1.46252684795,0.0445124243554,0.101778555585,0.0208757889786,0.413608485392,0.353380722637,0.417717271569
 01/29  13:00:00,2.1063431547,0.0,0.83190415673,0.0,0.026250979087,0.858155135817,0.026250979087,0.101778555585,0.0208757889786,0.399656479991,0.347427908014,0.363374286318
 01/29  14:00:00,1.6598462916,0.0,0.456195832794,0.0,0.0145075294621,0.470703362256,0.0145075294621,0.101778555585,0.0208757889786,0.361435815596,0.359441770253,0.330535998927
 01/29  15:00:00,1.24002835217,0.0,0.0828069787661,0.0,0.00263380504867,0.0854407838147,0.00263380504867,0.107135353167,0.0219745204572,0.331767743197,0.379681339973,0.298953611564
 01/29  16:00:00,1.22017382162,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.339922588697,0.400786773637,0.303002100633
 01/29  17:00:00,1.53252113848,0.0,0.0372031834482,0.0,0.00118405947143,0.0383872429197,0.00118405947143,0.224984235001,0.0461464902322,0.389638662656,0.47406051,0.344228997671
 01/29  18:00:00,3.01510485347,0.0,0.980860918829,0.0,0.0318442992203,1.01270521805,0.0318442992203,0.417827884001,0.0857006188716,0.480421867651,0.575907756555,0.427466508341
 01/29  19:00:00,2.78383460682,0.0,0.408375803047,0.0,0.0131548370844,0.421530640131,0.0131548370844,0.621385061668,0.127452196829,0.432594020017,0.625262001432,0.510535686742
 01/29  20:00:00,2.79365028259,0.0,0.446386385995,0.0,0.0143611519226,0.460747537917,0.0143611519226,0.658882445251,0.135143276261,0.349590650728,0.645393338158,0.528818034279
 01/29  21:00:00,2.86769305958,0.0,0.684292604926,0.0,0.0220747654638,0.70636737039,0.0220747654638,0.567817418333,0.1164649366,0.310730298291,0.667581101753,0.483656934209
 01/29  22:00:00,2.97200221817,0.0,0.981121946227,0.0,0.0316240998803,1.01274604611,0.0316240998803,0.476752324918,0.0977865969395,0.293949140492,0.65199555074,0.423697558974
 01/29  23:00:00,3.04514576454,0.0,1.4191949602,0.0,0.045633356788,1.46482831699,0.045633356788,0.358903443084,0.0736146271644,0.234174068073,0.564218593295,0.334331715931
 01/29  24:00:00,3.14100977285,0.0,1.89152831429,0.0,0.060549214355,1.95207752865,0.060549214355,0.246411292335,0.050541388868,0.151455627092,0.490295458973,0.235153476937
 01/30  01:00:00,3.21585920494,0.0,2.35759679287,0.0,0.075097237606,2.43269403048,0.075097237606,0.128562410501,0.0263694190929,0.0863692416722,0.405549025336,0.121240077864
 01/30  02:00:00,3.56829350634,0.0,2.84796701309,0.0,0.0903496382149,2.9383166513,0.0903496382149,0.0749947671662,0.0153821588643,0.0722387554862,0.37340382637,0.0788823471521
 01/30  03:00:00,3.91444972222,0.0,3.23611256189,0.0,0.102192000245,3.33830456213,0.102192000245,0.0535676765835,0.0109872588647,0.0597152550472,0.369074506644,0.0677254629497
 01/30  04:00:00,4.02370838173,0.0,3.35126229978,0.0,0.105366337321,3.4566286371,0.105366337321,0.0535676765835,0.0109872588647,0.0526110263622,0.363879322973,0.0709594598534
 01/30  05:00:00,4.18707088051,0.0,3.48094644143,0.0,0.109007136835,3.58995357826,0.109007136835,0.0535676765835,0.0109872588647,0.0631517086927,0.350133732842,0.104201925268
 01/30  06:00:00,4.45878664271,0.0,3.55008131748,0.0,0.111000692738,3.66108201022,0.111000692738,0.0535676765835,0.0109872588647,0.0759814879778,0.390721105274,0.251372103796
 01/30  07:00:00,6.18548319449,0.0,4.76542008511,0.0,0.149753882778,4.91517396788,0.149753882778,0.123205679416,0.0252706876143,0.129758030703,0.451439814432,0.525560014442
 01/30  08:00:00,5.34917844132,0.0,3.60240970698,0.0,0.112266057713,3.7146757647,0.112266057713,0.251768089917,0.0516401067072,0.207405929039,0.479688625644,0.598924925313
 01/30  09:00:00,4.75785866963,0.0,3.10466948376,0.0,0.0957907812034,3.20046026497,0.0957907812034,0.24105456125,0.0494426573893,0.268690649238,0.405549025336,0.577586511457
 01/30  10:00:00,4.09975296552,0.0,2.66248207969,0.0,0.082556711463,2.74503879115,0.082556711463,0.123205679416,0.0252706876143,0.330033495679,0.345155015158,0.515974296494
 01/30  11:00:00,4.39056132943,0.0,3.0153248787,0.0,0.0951631364241,3.11048801513,0.0951631364241,0.101778555585,0.0208757889786,0.344876619894,0.353272489644,0.444194860203
 01/30  12:00:00,3.054963545,0.0,1.76650799888,0.0,0.0553680736297,1.82187607251,0.0553680736297,0.101778555585,0.0208757889786,0.361119725873,0.353380722637,0.380857679421
 01/30  13:00:00,2.06879988295,0.0,0.87292211208,0.0,0.0274041569044,0.900326268985,0.0274041569044,0.101778555585,0.0208757889786,0.3518459739,0.347427908014,0.331470387493
 01/30  14:00:00,1.39006242128,0.0,0.263885037246,0.0,0.00830569249011,0.272190729736,0.00830569249011,0.101778555585,0.0208757889786,0.317847783081,0.359441770253,0.302852793644
 01/30  15:00:00,1.09011291306,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.379681339973,0.273604528445
 01/30  16:00:00,1.15763715529,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.400786773637,0.277524407156
 01/30  17:00:00,1.42675782621,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.47406051,0.312770847569
 01/30  18:00:00,1.95437978232,0.0,0.0241920906548,0.0,0.000761758813515,0.0249538494683,0.000761758813515,0.417827884001,0.0857006188716,0.445069937436,0.575907756555,0.389844735988
 01/30  19:00:00,2.27874930578,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.625262001432,0.46129134137
 01/30  20:00:00,2.24321890245,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.645393338158,0.473378946243
 01/30  21:00:00,2.07403542082,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.275874927963,0.667581101753,0.431222036173
 01/30  22:00:00,2.01269788496,0.0,0.128512120801,0.0,0.00407981496819,0.132591935769,0.00407981496819,0.476752324918,0.0977865969395,0.258342283024,0.65199555074,0.380154193571
 01/30  23:00:00,2.01137214723,0.0,0.478260250394,0.0,0.0153799476428,0.493640198037,0.0153799476428,0.358903443084,0.0736146271644,0.205880856148,0.564218593295,0.3000394295
 01/30  24:00:00,1.94118869044,0.0,0.764542781479,0.0,0.0247031296512,0.78924591113,0.0247031296512,0.246411292335,0.050541388868,0.135920781757,0.490295458973,0.213698857378
 01/31  01:00:00,1.86246529777,0.0,1.04556793773,0.0,0.0337731714567,1.07934110919,0.0337731714567,0.128562410501,0.0263694190929,0.0863692416722,0.405549025336,0.121199091977
 01/31  02:00:00,2.00705385529,0.0,1.33410350281,0.0,0.0429947583352,1.37709826114,0.0429947583352,0.0749947671662,0.0153821588643,0.0722387554862,0.37340382637,0.0788610862641
 01/31  03:00:00,2.29152638955,0.0,1.66197037921,0.0,0.0534259712412,1.71539635046,0.0534259712412,0.0535676765835,0.0109872588647,0.0597152550472,0.369074506644,0.0677103419512
 01/31  04:00:00,2.60380016035,0.0,1.9734756978,0.0,0.0632616433969,2.0367373412,0.0632616433969,0.0535676765835,0.0109872588647,0.0526110263622,0.363879322973,0.0709425343658
 01/31  05:00:00,2.70315806572,0.0,2.04090223326,0.0,0.0651731609782,2.10607539423,0.0651731609782,0.0535676765835,0.0109872588647,0.0631517086927,0.350133732842,0.1041672945
 01/31  06:00:00,3.05358472274,0.0,2.18644613977,0.0,0.0695435613946,2.25598970117,0.0695435613946,0.0535676765835,0.0109872588647,0.0759814879778,0.390721105274,0.251262492878
 01/31  07:00:00,4.478871316,0.0,3.10958097865,0.0,0.099231411517,3.20881239017,0.099231411517,0.123205679416,0.0252706876143,0.129758030703,0.451439814432,0.525309713664
 01/31  08:00:00,3.80158306469,0.0,2.10145164582,0.0,0.0659211584876,2.1673728043,0.0659211584876,0.251768089917,0.0516401067072,0.207405929039,0.479688625644,0.598632509082
 01/31  09:00:00,3.04218478037,0.0,1.44024459884,0.0,0.0448262204083,1.48507081925,0.0448262204083,0.24105456125,0.0494426573893,0.268690649238,0.405549025336,0.577302067904
 01/31  10:00:00,2.11953670625,0.0,0.742065364068,0.0,0.0230126028901,0.765077966958,0.0230126028901,0.123205679416,0.0252706876143,0.330033495679,0.345155015158,0.515718861423
 01/31  11:00:00,1.6324709481,0.0,0.341983934854,0.0,0.0106330343202,0.352616969174,0.0106330343202,0.101778555585,0.0208757889786,0.344876619894,0.353272489644,0.443975524827
 01/31  12:00:00,1.2326291986,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.361119725873,0.353380722637,0.38039940553
 01/31  13:00:00,1.1673963595,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.3518459739,0.347427908014,0.330393133022
 01/31  14:00:00,1.11628936642,0.0,0.0,0.0,0.0,0.0,0.0,0.101778555585,0.0208757889786,0.317847783081,0.359441770253,0.301270468518
 01/31  15:00:00,1.08836176312,0.0,0.0,0.0,0.0,0.0,0.0,0.107135353167,0.0219745204572,0.292642171022,0.379681339973,0.2718533785
 01/31  16:00:00,1.15581869431,0.0,0.0,0.0,0.0,0.0,0.0,0.133919208083,0.0274681505715,0.302863615842,0.400786773637,0.275705946173
 01/31  17:00:00,1.42476174459,0.0,0.0,0.0,0.0,0.0,0.0,0.224984235001,0.0461464902322,0.353720743409,0.47406051,0.310774765948
 01/31  18:00:00,1.92731936364,0.0,0.0,0.0,0.0,0.0,0.0,0.417827884001,0.0857006188716,0.445069937436,0.575907756555,0.387738166776
 01/31  19:00:00,2.27656849879,0.0,0.0,0.0,0.0,0.0,0.0,0.621385061668,0.127452196829,0.398283704478,0.625262001432,0.459110534388
 01/31  20:00:00,2.24121128339,0.0,0.0,0.0,0.0,0.0,0.0,0.658882445251,0.135143276261,0.315345896534,0.645393338158,0.471371327189
 01/31  21:00:00,2.07198965905,0.0,0.0,0.0,0.0,0.0,0.0,0.567817418333,0.1164649366,0.275874927963,0.667581101753,0.4291762744
 01/31  22:00:00,1.87815432793,0.0,0.0,0.0,0.0,0.0,0.0,0.476752324918,0.0977865969395,0.258342283024,0.65199555074,0.378202572313
 01/31  23:00:00,1.516526611,0.0,0.0,0.0,0.0,0.0,0.0,0.358903443084,0.0736146271644,0.205880856148,0.564218593295,0.298834091311
 01/31  24:00:00,1.1812426616,0.0,0.0286897334351,0.0,0.000889286966446,0.0295790204015,0.000889286966446,0.246411292335,0.050541388868,0.135920781757,0.490295458973,0.21341971927
 02/01  01:00:00,1.20481981219,0.0,0.408665731555,0.0,0.0129412408927,0.421606972448,0.0129412408927,0.126998913992,0.0260487306957,0.0862813993051,0.407655773519,0.121153022234
 02/01  02:00:00,1.66208578998,0.0,0.997823880961,0.0,0.0321582460899,1.02998212705,0.0321582460899,0.0752586304763,0.0154362798051,0.07215281313,0.375343586507,0.0788373530143
 02/01  03:00:00,2.19779873415,0.0,1.57133594428,0.0,0.0507185608417,1.62205450512,0.0507185608417,0.0517403101149,0.0106124467988,0.0596311906089,0.370991776808,0.0676935047011
 02/01  04:00:00,2.83801331012,0.0,2.20069901465,0.0,0.0706637925595,2.27136280721,0.0706637925595,0.0517403101149,0.0106124467988,0.0525294584498,0.36576960517,0.0709236823751
 02/01  05:00:00,3.36707014798,0.0,2.68501144908,0.0,0.0854781958151,2.77048964489,0.0854781958151,0.0517403101149,0.0106124467988,0.06307140009,0.351952609377,0.104128736711
 02/01  06:00:00,3.85914075262,0.0,2.96256381558,0.0,0.0936883597117,3.05625217529,0.0936883597117,0.0564439728572,0.0115772153096,0.0759011793751,0.392750825301,0.251140384481
 02/01  07:00:00,5.7640988,0.0,4.37164446545,0.0,0.138515096858,4.5101595623,0.138515096858,0.108184289622,0.0221896675641,0.129674584873,0.453784956325,0.525030739315
 02/01  08:00:00,5.16764907026,0.0,3.46526182866,0.0,0.108758982602,3.57402081126,0.108758982602,0.216368579244,0.0443793214888,0.207318086672,0.482180514608,0.598306756985
 02/01  09:00:00,5.1753755441,0.0,3.56440665496,0.0,0.11024651266,3.67465316762,0.11024651266,0.192850232283,0.039555478935,0.268600928953,0.407655773519,0.576984962787
 02/01  10:00:00,5.05438733016,0.0,3.62043438012,0.0,0.113184732572,3.73361911269,0.113184732572,0.0940732548464,0.019295356576,0.329942516084,0.346948028223,0.515434061741
 02/01  11:00:00,6.37837741775,0.0,4.97170935926,0.0,0.157270711231,5.12898007049,0.157270711231,0.0752586304763,0.0154362798051,0.344788777527,0.355107671408,0.443730988043
 02/01  12:00:00,5.46415666841,0.0,4.13225029133,0.0,0.129423574019,4.26167386535,0.129423574019,0.0752586304763,0.0154362798051,0.361031883506,0.355216466651,0.38046454262
 02/01  13:00:00,5.35176299865,0.0,4.08673666923,0.0,0.127137454482,4.21387412371,0.127137454482,0.0752586304763,0.0154362798051,0.351753757089,0.349232728315,0.33113247926
 02/01  14:00:00,5.20921695274,0.0,3.99648649666,0.0,0.12534608051,4.12183257717,0.12534608051,0.0752586304763,0.0154362798051,0.31775556627,0.361309000229,0.302549898788
 02/01  15:00:00,5.0452714664,0.0,3.86475398117,0.0,0.121274064989,3.98602804615,0.121274064989,0.0799622865688,0.0164010592274,0.292551191427,0.38165371057,0.273600172452
 02/01  16:00:00,5.08094973059,0.0,3.84839646572,0.0,0.120767144898,3.96916361062,0.120767144898,0.0940732548464,0.019295356576,0.302771399031,0.402868782851,0.27770232667
 02/01  17:00:00,5.30135399066,0.0,3.84626733508,0.0,0.12108034645,3.96734768153,0.12108034645,0.14581360486,0.0299078074666,0.353623489359,0.476523162,0.313063245444
 02/01  18:00:00,6.83442076888,0.0,4.91039074724,0.0,0.155331784174,5.06572253141,0.155331784174,0.282219831037,0.0578860697281,0.444963271704,0.57889948516,0.389654579835
 02/01  19:00:00,5.99319214229,0.0,3.75832145705,0.0,0.118044886081,3.87636634313,0.118044886081,0.484477442003,0.0993710938683,0.398173901519,0.628510115725,0.461218246042
 02/01  20:00:00,5.80112255569,0.0,3.4919206076,0.0,0.108345616783,3.60026622439,0.108345616783,0.62088366818,0.12734935613,0.315239230802,0.648746030823,0.473563045368
 02/01  21:00:00,5.56683645675,0.0,3.37131539644,0.0,0.105232872238,3.47654826867,0.105232872238,0.57855069685,0.118666450444,0.275771399459,0.671049055529,0.431175585798
 02/01  22:00:00,5.34721278088,0.0,3.35543481067,0.0,0.105099927909,3.46053473858,0.105099927909,0.479773785911,0.0984063280854,0.258240654531,0.655382540614,0.379799733162
 02/01  23:00:00,5.15964351318,0.0,3.53033243991,0.0,0.110749890593,3.6410823305,0.110749890593,0.357478528011,0.0733223495332,0.205783602099,0.567149598974,0.299752104062
 02/01  24:00:00,4.97185593887,0.0,3.6979056015,0.0,0.116267558074,3.81417315957,0.116267558074,0.249294238389,0.0511326956085,0.135829802162,0.49284244837,0.213508594763
 02/02  01:00:00,4.79195190347,0.0,3.8865311522,0.0,0.122258548117,4.00878970031,0.122258548117,0.126998913992,0.0260487306957,0.0862813993051,0.407655773519,0.12110238564
 02/02  02:00:00,4.80627710522,0.0,4.04684467159,0.0,0.12735496405,4.17419963564,0.12735496405,0.0752586304763,0.0154362798051,0.07215281313,0.375343586507,0.0788111596673
 02/02  03:00:00,4.84189168677,0.0,4.13607439028,0.0,0.130091649953,4.26616604023,0.130091649953,0.0517403101149,0.0106124467988,0.0596311906089,0.370991776808,0.0676749222078
 02/02  04:00:00,5.04272776173,0.0,4.33971041987,0.0,0.136387652791,4.47609807266,0.136387652791,0.0517403101149,0.0106124467988,0.0525294584498,0.36576960517,0.0709028685337
 02/02  05:00:00,5.3247943201,0.0,4.5841494673,0.0,0.144106875785,4.72825634308,0.144106875785,0.0517403101149,0.0106124467988,0.06307140009,0.351952609377,0.104086210638
 02/02  06:00:00,5.53915112205,0.0,4.59206670461,0.0,0.144330513248,4.73639721786,0.144330513248,0.0564439728572,0.0115772153096,0.0759011793751,0.392750825301,0.251005711343
 02/02  07:00:00,5.86317086771,0.0,4.46952244801,0.0,0.140016847519,4.60953929552,0.140016847519,0.108184289622,0.0221896675641,0.129674584873,0.453784956325,0.524723073804
 02/02  08:00:00,6.07094119615,0.0,4.3419300388,0.0,0.135742328032,4.47767236683,0.135742328032,0.216368579244,0.0443793214888,0.207318086672,0.482180514608,0.597947327308
 02/02  09:00:00,6.06003312117,0.0,4.42143770227,0.0,0.138222785138,4.55966048741,0.138222785138,0.192850232283,0.039555478935,0.268600928953,0.407655773519,0.57663522007
 02/02  10:00:00,5.93333027604,0.0,4.47272435015,0.0,0.140151799611,4.61287614977,0.140151799611,0.0940732548464,0.019295356576,0.329942516084,0.346948028223,0.515119970548
 02/02  11:00:00,6.93367470456,0.0,5.51039544863,0.0,0.174151595126,5.68454704375,0.174151595126,0.0752586304763,0.0154362798051,0.344788777527,0.355107671408,0.443461301593
 02/02  12:00:00,5.91102900986,0.0,4.56581206672,0.0,0.142962699566,4.70877476628,0.142962699566,0.0752586304763,0.0154362798051,0.361031883506,0.355216466651,0.380235983138
 02/02  13:00:00,5.44729851818,0.0,4.17872620227,0.0,0.130879891265,4.30960609354,0.130879891265,0.0752586304763,0.0154362798051,0.351753757089,0.349232728315,0.330936028955
 02/02  14:00:00,5.23755740664,0.0,4.02382920059,0.0,0.12651993064,4.15034913123,0.12651993064,0.0752586304763,0.0154362798051,0.31775556627,0.361309000229,0.302373798635
 02/02  15:00:00,5.08320181101,0.0,3.90102464356,0.0,0.123090623576,4.02411526713,0.123090623576,0.0799622865688,0.0164010592274,0.292551191427,0.38165371057,0.273443296089
 02/02  16:00:00,4.97958985304,0.0,3.74953206451,0.0,0.118430306689,3.86796237119,0.118430306689,0.0940732548464,0.019295356576,0.302771399031,0.402868782851,0.277543688541
 02/02  17:00:00,5.13547039311,0.0,3.68518462889,0.0,0.116460500398,3.80164512929,0.116460500398,0.14581360486,0.0299078074666,0.353623489359,0.476523162,0.312882200139
 02/02  18:00:00,6.62123216978,0.0,4.70302690188,0.0,0.149734206655,4.85276110853,0.149734206655,0.282219831037,0.0578860697281,0.444963271704,0.57889948516,0.389427403615
 02/02  19:00:00,6.95866620105,0.0,4.69223449147,0.0,0.149874019808,4.84210851128,0.149874019808,0.484477442003,0.0993710938683,0.398173901519,0.628510115725,0.46095013666
 02/02  20:00:00,5.84350822076,0.0,3.53241457347,0.0,0.110510651024,3.64292522449,0.110510651024,0.62088366818,0.12734935613,0.315239230802,0.648746030823,0.47328971033
 02/02  21:00:00,5.4985017347,0.0,3.30513012295,0.0,0.103332360443,3.4084624834,0.103332360443,0.57855069685,0.118666450444,0.275771399459,0.671049055529,0.430926649018
 02/02  22:00:00,5.34447768218,0.0,3.35270698964,0.0,0.105311424117,3.45801841375,0.105311424117,0.479773785911,0.0984063280854,0.258240654531,0.655382540614,0.379580959283
 02/02  23:00:00,5.16161703709,0.0,3.5320944443,0.0,0.111128476067,3.64322292037,0.111128476067,0.357478528011,0.0733223495332,0.205783602099,0.567149598974,0.299585038106
 02/02  24:00:00,5.12344787772,0.0,3.84478660746,0.0,0.121089097221,3.96587570468,0.121089097221,0.249294238389,0.0511326956085,0.135829802162,0.49284244837,0.213397988505
 02/03  01:00:00,5.0248371946,0.0,4.11214878647,0.0,0.1295818944,4.24173068087,0.1295818944,0.126998913992,0.0260487306957,0.0862813993051,0.407655773519,0.121046696219
 02/03  02:00:00,5.15150666255,0.0,4.381627621,0.0,0.137830226356,4.51945784736,0.137830226356,0.0752586304763,0.0154362798051,0.07215281313,0.375343586507,0.078782505276
 02/03  03:00:00,5.35744357642,0.0,4.63603710838,0.0,0.145701099594,4.78173820797,0.145701099594,0.0517403101149,0.0106124467988,0.0596311906089,0.370991776808,0.0676546441099
 02/03  04:00:00,5.5247996128,0.0,4.8073539686,0.0,0.15083862847,4.95819259707,0.15083862847,0.0517403101149,0.0106124467988,0.0525294584498,0.36576960517,0.0708801952017
 02/03  05:00:00,5.64846902431,0.0,4.89843289857,0.0,0.153544663335,5.05197756191,0.153544663335,0.0517403101149,0.0106124467988,0.06307140009,0.351952609377,0.104039696018
 02/03  06:00:00,5.86301576038,0.0,4.90686421206,0.0,0.153544842853,5.06040905492,0.153544842853,0.0564439728572,0.0115772153096,0.0759011793751,0.392750825301,0.250858512617
 02/03  07:00:00,6.19009356797,0.0,4.78720642183,0.0,0.149591840325,4.93679826215,0.149591840325,0.108184289622,0.0221896675641,0.129674584873,0.453784956325,0.524386807439
 02/03  08:00:00,6.4497411801,0.0,4.70996701417,0.0,0.146898087205,4.85686510138,0.146898087205,0.216368579244,0.0443793214888,0.207318086672,0.482180514608,0.597554576705
 02/03  09:00:00,6.40112078148,0.0,4.75282445042,0.0,0.148305910951,4.90113036137,0.148305910951,0.192850232283,0.039555478935,0.268600928953,0.407655773519,0.576253006422
